id,position,height,weight,games_played,assists,doubles,triples,rebounds,FT_per_game,FT_percentage,steals,lost_balls,fouls,dribbling_fouls,travels,block_fouls,block_fouls_recibidas,offensive_fouls,offensive_fouls_recibidas,rebound_fouls,rebound_fouls_recibidas,height_inches
1630173,Forward,6-8,225.0,181,0.8950276243093923,2.657458563535912,0.47513812154696133,5.3535911602209945,1.0718232044198894,0.5606936416184971,0.425414364640884,0.44751381215469616,1.856353591160221,0.011049723756906077,0.09944751381215469,0.9060773480662984,0.9613259668508287,0.16022099447513813,0.08287292817679558,0.1878453038674033,0.08287292817679558,80
203500,Center,6-11,265.0,662,1.487915407854985,3.711480362537764,0.20694864048338368,8.26737160120846,1.5921450151057401,0.5515436944008373,0.877643504531722,0.6933534743202417,2.5604229607250755,0.0,0.05740181268882175,1.0287009063444108,1.1752265861027191,0.32628398791540786,0.08761329305135952,0.4123867069486405,0.5619335347432024,83
1630534,Guard,6-5,215.0,55,1.1636363636363636,1.6,1.290909090909091,2.090909090909091,0.6909090909090909,0.59375,0.2545454545454545,0.2727272727272727,1.709090909090909,0.01818181818181818,0.09090909090909091,1.0909090909090908,0.5272727272727272,0.09090909090909091,0.03636363636363636,0.10909090909090909,0.05454545454545454,77
1629638,Guard,6-5,205.0,196,2.1122448979591835,1.933673469387755,1.153061224489796,2.3877551020408165,0.7346938775510204,0.602510460251046,0.6581632653061225,0.8061224489795918,1.6734693877551021,0.0,0.09183673469387756,0.8775510204081632,0.5306122448979592,0.04591836734693878,0.25510204081632654,0.025510204081632654,0.04081632653061224,77
1628960,Guard,6-4,198.0,265,1.630188679245283,1.6679245283018869,1.5433962264150944,2.728301886792453,0.9132075471698113,0.6237113402061856,0.6566037735849056,0.5283018867924528,1.4981132075471697,0.0,0.09056603773584905,0.8,0.5283018867924528,0.03018867924528302,0.1660377358490566,0.08679245283018867,0.05660377358490566,76
1628386,Center,6-9,243.0,380,1.4789473684210526,4.476315789473684,0.1736842105263158,8.986842105263158,1.936842105263158,0.5500747384155455,0.5710526315789474,0.65,2.107894736842105,0.002631578947368421,0.10789473684210527,1.2552631578947369,1.581578947368421,0.23684210526315788,0.13421052631578947,0.15789473684210525,0.32894736842105265,81
1630631,Guard,6-0,179.0,107,2.9158878504672896,2.102803738317757,0.8878504672897196,2.0841121495327104,0.7383177570093458,0.5851851851851851,1.2429906542056075,0.719626168224299,1.9439252336448598,0.028037383177570093,0.028037383177570093,0.8504672897196262,0.514018691588785,0.08411214953271028,0.19626168224299065,0.056074766355140186,0.037383177570093455,72
203507,Forward,7-0,243.0,708,4.9209039548022595,7.648305084745763,0.9251412429378532,10.008474576271187,4.637005649717514,0.5647686220540169,1.1398305084745763,1.4166666666666667,3.1370056497175143,0.022598870056497175,0.3375706214689266,1.115819209039548,4.029661016949152,0.346045197740113,0.07344632768361582,0.211864406779661,0.18361581920903955,84
1628961,Forward,6-10,200.0,22,0.13636363636363635,0.2727272727272727,0.0,1.0454545454545454,0.45454545454545453,0.5263157894736842,0.18181818181818182,0.36363636363636365,0.45454545454545453,0.0,0.045454545454545456,0.22727272727272727,0.22727272727272727,0.045454545454545456,0.045454545454545456,0.0,0.13636363636363635,82
203648,Forward,6-7,219.0,171,0.5730994152046783,1.0058479532163742,0.03508771929824561,1.719298245614035,0.45614035087719296,0.5611510791366906,0.2982456140350877,0.21052631578947367,1.0935672514619883,0.0,0.07017543859649122,0.52046783625731,0.3742690058479532,0.08771929824561403,0.08187134502923976,0.10526315789473684,0.04093567251461988,79
1630175,Guard,6-3,185.0,160,4.6,3.74375,1.1625,4.9625,1.90625,0.6003937007874016,0.66875,1.46875,2.53125,0.0125,0.075,1.25625,1.28125,0.05625,0.15625,0.0625,0.0625,75
